station,lat,lon,obs_count,mean_T_count,max_T_count,min_T_count,DTR_T_count,mean_T_ratio,max_T_ration,min_T_ratio,DTR_T_ratio,
47131099999,36.6333333,127.45,18542,3,19,26,48,0.000161795,0.001024701,0.001402222,0.002588718,
40782699999,36.635833,53.193611,5265,0,18,0,35,0,0.003418803,0,0.006647673,
47707099999,36.648333,137.1875,18174,5,32,10,31,0.000275118,0.001760757,0.000550237,0.001705733,
8449013025,36.65,-6.35,18556,0,43,35,105,0,0.00231731,0.001886182,0.005658547,
40734099999,36.65,51.5,2270,0,2,2,4,0,0.000881057,0.000881057,0.001762115,
40782299999,36.65,51.467,6941,1,19,1,15,0.000144071,0.002737358,0.000144071,0.002161072,
99999903090,36.6519,-105.9721,1664,1,1,15,27,0.000600962,0.000600962,0.009014423,0.016225962,
72076800274,36.654,-83.218,4252,8,22,75,159,0.001881468,0.005174036,0.017638758,0.037394167,
72593023233,36.66352,-121.60928,6891,1,15,0,51,0.000145117,0.002176752,0,0.007400958,
72491723233,36.6636,-121.6081,13680,0,25,1,95,0,0.001827485,7.31E-05,0.006944444,
72044700437,36.66458,-88.37277,4701,12,36,48,77,0.002552648,0.007657945,0.010210593,0.016379494,
72400603701,36.66556,-76.32056,6477,60,68,171,139,0.009263548,0.010498688,0.026401112,0.021460553,
40908099999,36.6666666,65.7166666,1030,0,2,3,5,0,0.001941748,0.002912621,0.004854369,
40913099999,36.6666666,68.9166666,6213,0,19,10,28,0,0.003058104,0.001609528,0.00450668,
47610099999,36.6666666,138.2,17303,4,61,6,73,0.000231174,0.0035254,0.000346761,0.004218922,
40913399999,36.6666667,68.9,1066,0,0,0,0,0,0,0,0,
74671013806,36.66667,-87.48333,16737,70,172,238,342,0.00418235,0.010276633,0.014219992,0.020433769,
74671099999,36.667,-87.5,1821,8,14,21,31,0.004393191,0.007688083,0.011532125,0.017023613,
72400699999,36.667,-76.317,1581,9,12,34,44,0.0056926,0.007590133,0.021505376,0.027830487,
8482099999,36.6749,-4.499106,18556,1,60,7,73,5.39E-05,0.003233455,0.000377236,0.003934038,
72209503030,36.68185,-101.50515,6542,15,127,75,250,0.002292877,0.019413024,0.011464384,0.038214613,
72491699999,36.681878,-121.762347,1057,6,4,8,12,0.005676443,0.003784295,0.00756859,0.011352886,
72400703719,36.68222,-76.60167,6828,43,67,162,98,0.006297598,0.009812537,0.023725835,0.014352665,
99999953169,36.6823,-110.5424,1378,1,0,2,0,0.000725689,0,0.001451379,0,
72405899999,36.683,-82.033,3762,1,21,13,74,0.000265816,0.005582137,0.003455609,0.019670388,
72411899999,36.683,-78.05,3138,14,24,49,49,0.00446144,0.007648184,0.015615041,0.015615041,
72400799999,36.683,-76.6,2066,8,14,40,38,0.003872217,0.006776379,0.019361084,0.01839303,
72491693217,36.68333,-121.76667,5830,0,6,1,42,0,0.00102916,0.000171527,0.007204117,
72405853818,36.68333,-82.03333,6424,9,44,43,112,0.001400996,0.006849315,0.006693649,0.01743462,
16480099999,36.6833333,15.1333333,18333,0,6,15,27,0,0.000327279,0.000818197,0.001472754,
54823099999,36.6833333,116.9833333,18339,3,37,30,65,0.000163586,0.002017558,0.001635858,0.003544359,
60394099999,36.6833333,3.1,1570,0,3,3,9,0,0.001910828,0.001910828,0.005732484,
72027803704,36.68667,-77.48278,6478,31,58,118,104,0.004785428,0.008953381,0.018215499,0.016054338,
72411893797,36.68806,-78.05444,6450,29,49,121,88,0.004496124,0.007596899,0.01875969,0.013643411,
60390099999,36.691014,3.215408,18517,2,44,31,96,0.000108009,0.002376195,0.001674137,0.005184425,
72308399999,36.698,-76.904,1448,7,11,21,20,0.004834254,0.007596685,0.014502762,0.013812155,
72308313763,36.69806,-76.90306,9088,59,70,220,151,0.006492077,0.007702465,0.024207746,0.016615317,
A5125600451,36.6985,-93.4022,3369,12,37,16,57,0.003561888,0.010982487,0.004749184,0.016918967,
40009099999,36.7,38.95,9287,6,6,85,111,0.000646064,0.000646064,0.009152579,0.011952191,
53853099999,36.7,110.933,4169,1,19,9,26,0.000239866,0.004557448,0.002158791,0.006236508,
47108799999,36.7,126.483,2185,0,2,1,7,0,0.000915332,0.000457666,0.003203661,
60395099999,36.7,4.1333333,8253,0,17,5,49,0,0.002059857,0.00060584,0.005937235,
17297099999,36.7,27.6666666,4671,0,0,1,0,0,0,0.000214087,0,
60373099999,36.7,2.8833333,1860,0,8,1,5,0,0.004301075,0.000537634,0.002688172,
72517213762,36.700723,-76.129413,5578,43,63,139,101,0.007708856,0.011294371,0.024919326,0.018106848,
40911099999,36.706914,67.209678,8837,2,6,23,37,0.000226321,0.000678963,0.002602693,0.004186941,
60402099999,36.711997,5.069922,17927,4,55,12,59,0.000223127,0.003067998,0.000669381,0.003291125,
17295099999,36.713056,28.7925,11546,1,12,12,15,8.66E-05,0.001039321,0.001039321,0.001299151,
47128099999,36.7166,127.499119,15772,7,21,17,94,0.000443824,0.001331473,0.001077859,0.005959929,
40736099999,36.7166666,52.65,14046,1,29,12,54,7.12E-05,0.002064645,0.000854336,0.003844511,
38957099999,36.7166666,71.6,7069,2,15,9,30,0.000282925,0.002121941,0.001273165,0.004243882,
47607099999,36.7166666,137.2,17322,10,31,12,30,0.000577301,0.001789632,0.000692761,0.001731902,
17262099999,36.7166666,37.1166666,4587,0,0,1,3,0,0,0.000218007,0.000654022,
60381099999,36.7166666,3.15,1945,0,2,2,8,0,0.001028278,0.001028278,0.004113111,
72389799999,36.732364,-119.819897,1600,0,0,1,4,0,0,0.000625,0.0025,
72365899999,36.733,-108.217,1455,1,1,9,3,0.000687285,0.000687285,0.006185567,0.002061856,
16738099999,36.7333333,24.4333333,16997,0,9,5,18,0,0.000529505,0.00029417,0.00105901,
72348099999,36.7333333,-91.85,4592,9,17,122,66,0.00195993,0.003702091,0.026567944,0.014372822,
47690099999,36.7333333,139.5,11746,1,4,5,12,8.51E-05,0.000340541,0.000425677,0.001021624,
60723099999,36.7333333,9.1833333,5307,1,4,25,118,0.00018843,0.000753721,0.004710759,0.022234784,
72354613969,36.73667,-97.10194,13683,47,125,233,315,0.003434919,0.009135424,0.017028429,0.023021267,
72453013969,36.73689,-97.10234,6895,33,85,204,230,0.004786077,0.012327774,0.029586657,0.033357505,
72267823052,36.74177,-104.50764,7231,10,61,90,236,0.001382935,0.008435901,0.012446411,0.032637256,
72365823090,36.74354,-108.22931,16952,3,3,79,78,0.00017697,0.00017697,0.004660217,0.004601227,
8451099999,36.744622,-6.060111,18496,2,8,31,72,0.000108131,0.000432526,0.001676038,0.003892734,
99999953017,36.7499,-107.2189,1365,1,1,26,48,0.000732601,0.000732601,0.019047619,0.035164835,
99241099999,36.75,-122.42,5003,1,1,1,2,0.00019988,0.00019988,0.00019988,0.00039976,
60401099999,36.75,5.1,1359,0,8,2,7,0,0.005886681,0.00147167,0.005150846,
72062500212,36.75,-97.35,4265,16,47,62,106,0.003751465,0.01101993,0.014536928,0.024853458,
47145099999,36.7625,127.2927778,5439,1,4,6,21,0.000183857,0.000735429,0.001103144,0.003861004,
72410753895,36.76611,-80.82333,6462,10,39,29,50,0.001547509,0.006035283,0.004487775,0.007737543,
72356503959,36.7664,-96.01292,6530,52,71,205,289,0.007963247,0.010872894,0.031393568,0.044257274,
47129099999,36.7666666,126.5,18535,0,6,35,32,0,0.000323712,0.001888319,0.001726463,
54863099999,36.7666666,121.1666666,18512,0,33,7,42,0,0.001782627,0.000378133,0.002268799,
54843099999,36.7666666,119.1833333,18532,4,75,8,79,0.000215843,0.004047054,0.000431686,0.004262897,
60369099999,36.7666666,3.1,4861,0,9,3,10,0,0.001851471,0.000617157,0.00205719,
40726099999,36.7666666,45.7166666,8925,1,7,25,24,0.000112045,0.000784314,0.00280112,0.002689076,
60379099999,36.7666666,3.3333333,1969,0,7,2,6,0,0.003555104,0.001015744,0.003047232,
72356599999,36.767,-96.017,10629,67,151,286,457,0.006303509,0.014206416,0.026907517,0.042995578,
53821099999,36.767,107.2,9015,0,21,8,64,0,0.002329451,0.00088741,0.007099279,
72330099999,36.767,-90.467,8563,19,65,101,99,0.002218849,0.007590798,0.011794932,0.011561369,
72410799999,36.767,-80.817,3955,2,26,10,40,0.000505689,0.006573957,0.002528445,0.01011378,
72330003975,36.76973,-90.32241,6534,18,50,47,82,0.002754821,0.00765228,0.007193144,0.01254974,
99730599999,36.77,-76.3,5002,17,65,31,44,0.003398641,0.012994802,0.006197521,0.008796481,
72077799999,36.772833,-77.79425,3251,15,21,61,23,0.004613965,0.006459551,0.018763457,0.007074746,
72205253933,36.77306,-98.66972,5873,24,80,65,161,0.004086498,0.013621658,0.011067597,0.027413588,
40729099999,36.773783,48.359114,12541,6,20,48,116,0.000478431,0.001594769,0.003827446,0.009249661,
99999903092,36.7779,-103.9818,1475,8,25,12,19,0.005423729,0.016949153,0.008135593,0.012881356,
72389093193,36.77999,-119.72016,18565,0,1,3,10,0,5.39E-05,0.000161594,0.000538648,
52842099999,36.783,99.083,7478,2,12,15,45,0.000267451,0.001604707,0.002005884,0.006017652,
72049900154,36.783,-76.45,4039,39,42,159,125,0.009655855,0.010398614,0.03936618,0.030948255,
60376099999,36.7833333,3.25,2634,0,8,1,4,0,0.003037206,0.000379651,0.001518603,
60374099999,36.7833333,2.8833333,2589,0,4,0,7,0,0.001544998,0,0.002703747,
60371099999,36.7833333,3.0333333,1831,0,3,2,5,0,0.001638449,0.001092299,0.002730748,
60372099999,36.7833333,3,1645,2,7,0,3,0.001215805,0.004255319,0,0.001823708,
16742099999,36.793335,27.091667,14918,0,0,0,0,0,0,0,0,
60351099999,36.795136,5.873608,14314,2,30,11,49,0.000139723,0.00209585,0.000768478,0.003423222,
40602099999,36.8,42.1,1744,0,1,25,19,0,0.000573394,0.014334862,0.010894495,
17340099999,36.8,34.6333333,5634,0,0,0,1,0,0,0,0.000177494,
47606099999,36.8,137.05,11749,3,39,3,34,0.000255341,0.003319431,0.000255341,0.002893863,
99817399999,36.8,-121.7833333,3069,0,9,0,12,0,0.002932551,0,0.003910068,
72046599999,36.8,-84.2,2824,12,22,47,81,0.004249292,0.007790368,0.016643059,0.02868272,
16470099999,36.816519,11.968864,18465,0,13,44,64,0,0.000704035,0.002382887,0.003466017,
60353099999,36.8166666,5.8833333,3300,0,1,2,5,0,0.00030303,0.000606061,0.001515152,
16471099999,36.8166666,11.9666666,1238,0,1,65,66,0,0.000807754,0.052504039,0.053311793,
99799799999,36.8166666,-121.7333333,5188,0,17,3,22,0,0.003276793,0.000578258,0.004240555,
72307513769,36.81667,-76.03333,18560,89,234,280,310,0.004795259,0.012607759,0.015086207,0.016702586,
60360099999,36.822225,7.809167,18486,3,99,15,143,0.000162285,0.005355404,0.000811425,0.007735584,
16734099999,36.8333333,21.7,17899,0,4,12,20,0,0.000223476,0.000670429,0.001117381,
8487099999,36.843936,-2.370097,18553,0,12,5,25,0,0.000646796,0.000269498,0.001347491,
60720099999,36.85,11.0833333,18347,0,6,14,25,0,0.000327029,0.000763068,0.001362621,
17298099999,36.85,28.2666666,5550,0,0,3,4,0,0,0.000540541,0.000720721,
60715099999,36.851033,10.227217,18546,0,16,33,57,0,0.00086272,0.001779359,0.003073439,
72037963882,36.85528,-84.85611,6044,58,54,271,256,0.009596294,0.00893448,0.044837856,0.042356056,
57993199999,36.856561,117.215994,1924,2,4,3,7,0.001039501,0.002079002,0.001559252,0.003638254,
A0677300334,36.859,-83.358,3267,9,18,46,77,0.002754821,0.005509642,0.014080196,0.023569024,
99999953164,36.8637,-111.6012,1393,0,1,1,3,0,0.000717875,0.000717875,0.002153625,
17302099999,36.8666666,30.7,5537,2,18,0,4,0.000361206,0.003250858,0,0.000722413,
40606099999,36.8666666,43,1961,0,1,4,4,0,0.000509944,0.002039776,0.002039776,
51931099999,36.867,81.7,8655,1,7,8,54,0.00011554,0.000808781,0.000924321,0.006239168,
54830099999,36.867,118.333,4662,1,14,11,32,0.0002145,0.003003003,0.002359502,0.006864007,
72348453901,36.87913,-91.90523,6532,15,63,62,125,0.002296387,0.009644825,0.009491733,0.019136558,
99769399999,36.88,-76.33,2492,2,28,6,22,0.000802568,0.011235955,0.002407705,0.00882825,
72439899999,36.883,-91.9,3643,21,44,59,64,0.00576448,0.012077958,0.016195443,0.017567939,
72348499999,36.883,-91.9,1584,4,25,22,34,0.002525253,0.015782828,0.013888889,0.021464646,
72405663805,36.89472,-81.34972,6419,15,41,83,128,0.002336813,0.006387288,0.012930363,0.019940801,
72405699999,36.895,-81.35,3761,3,41,38,120,0.00079766,0.010901356,0.010103696,0.031906408,
17300099999,36.898731,30.800461,18531,0,7,10,22,0,0.000377745,0.000539636,0.0011872,
72048899999,36.898889,-89.56175,2949,13,21,26,42,0.004408274,0.007121058,0.008816548,0.014242116,
72307799999,36.9,-75.72,1796,1,1,2,4,0.000556793,0.000556793,0.001113586,0.002227171,
60367099999,36.9,8.45,3151,1,14,2,12,0.00031736,0.004443034,0.000634719,0.003808315,
74917900392,36.9,-121.417,5346,0,0,2,51,0,0,0.000374111,0.009539843,
72047900149,36.9,-94.017,4957,18,55,36,85,0.003631229,0.011095421,0.007262457,0.017147468,
72308013737,36.90371,-76.19266,18565,58,218,244,280,0.003124158,0.011742526,0.013143011,0.015082144,
72025599999,36.909222,-94.8875,1211,5,8,13,23,0.004128819,0.006606111,0.01073493,0.018992568,
40738099999,36.909381,54.401339,11591,1,66,13,143,8.63E-05,0.005694073,0.00112156,0.012337158,
40732099999,36.909908,50.679589,13675,1,58,17,69,7.31E-05,0.004241316,0.001243144,0.005045704,
99402099999,36.91,-75.71,8115,4,20,3,9,0.000492914,0.002464572,0.000369686,0.001109057,
72349099999,36.9166666,-94.0166666,5889,29,59,128,99,0.004924435,0.010018679,0.021735439,0.016811004,
72371003162,36.92112,-111.44874,6544,1,2,3,5,0.000152812,0.000305623,0.000458435,0.000764059,
72307699999,36.93,-76,2647,2,28,7,25,0.000755572,0.010578013,0.002644503,0.009444654,
99769199999,36.93,-76.02,5313,16,119,18,59,0.003011481,0.022397892,0.003387916,0.011104837,
72371099999,36.933,-111.45,9674,1,5,10,22,0.00010337,0.000516849,0.001033699,0.002274137,
74505899999,36.933,-121.783,2479,0,2,1,6,0,0.000806777,0.000403388,0.002420331,
60355099999,36.9333333,6.95,16527,0,81,18,79,0,0.004901071,0.001089127,0.004780057,
47126099999,36.9333333,126.45,8047,0,11,19,34,0,0.001366969,0.002361128,0.004225177,
72308513750,36.93746,-76.28926,18561,44,210,135,230,0.002370562,0.011314046,0.007273315,0.012391574,
74505823277,36.93936,-121.79001,6528,0,7,1,34,0,0.001072304,0.000153186,0.005208333,
17260099999,36.947183,37.478683,15269,0,7,5,19,0,0.000458445,0.000327461,0.001244351,
72385003133,36.95,-116.05,1961,0,0,33,28,0,0,0.016828149,0.014278429,
47598099999,36.95,140.9,18062,0,14,6,42,0,0.000775108,0.000332189,0.002325324,
A0001553129,36.95972,-113.01389,3464,1,1,19,50,0.000288684,0.000288684,0.005484988,0.01443418,
74671693808,36.96467,-86.42379,18561,77,146,414,392,0.004148483,0.007865955,0.022304833,0.021119552,
47127099999,36.9666666,127.0333333,1820,0,1,6,6,0,0.000549451,0.003296703,0.003296703,
16465099999,36.9666666,14.95,2255,0,0,59,55,0,0,0.02616408,0.024390244,
99778299999,36.9666666,-76.4166666,5404,0,21,1,7,0,0.00388601,0.000185048,0.001295337,
47127043216,36.966667,127.033333,16373,7,7,14,35,0.000427533,0.000427533,0.000855066,0.002137666,
99729999999,36.97,-76.12,3151,4,32,3,11,0.001269438,0.010155506,0.000952079,0.003490955,
8515099999,36.97139,-25.170639,18546,0,3,18,16,0,0.00016176,0.00097056,0.00086272,
60710099999,36.98,8.876944,17634,7,151,32,264,0.00039696,0.008563003,0.001814676,0.014971079,
17352099999,36.982166,35.280388,13074,0,11,6,25,0,0.000841365,0.000458926,0.001912192,
72401993773,36.98269,-77.00137,6538,39,50,154,83,0.005965127,0.007647599,0.023554604,0.012695014,
54852099999,36.983,120.65,4690,1,15,5,31,0.00021322,0.003198294,0.001066098,0.006609808,
38930099999,36.983,68.033,2065,1,16,9,24,0.000484262,0.007748184,0.004358354,0.011622276,
17350599999,36.983,35.283,2778,2,5,2,16,0.000719942,0.001799856,0.000719942,0.005759539,
72411799999,36.983,-82.533,3852,8,30,21,57,0.002076843,0.007788162,0.005451713,0.014797508,
72401999999,36.983,-77,2172,12,17,62,35,0.005524862,0.007826888,0.02854512,0.01611418,
16475099999,36.9833333,14.6166666,3992,0,0,11,3,0,0,0.002755511,0.000751503,
99824599999,36.9833333,-76.3166666,3880,7,36,5,24,0.001804124,0.009278351,0.00128866,0.006185567,
74504693242,36.98505,-120.11068,6543,1,2,4,10,0.000152835,0.00030567,0.00061134,0.001528351,
74504699999,36.987,-120.113,2453,2,1,11,14,0.000815328,0.000407664,0.004484305,0.005707297,
72411763802,36.9875,-82.53,6510,15,34,55,81,0.002304147,0.005222734,0.008448541,0.012442396,
8538099999,37,-8.95,9909,0,4,39,47,0,0.000403673,0.003935816,0.004743163,
72460099999,37,-101.88,4051,9,70,11,60,0.002221674,0.017279684,0.002715379,0.014811158,
47130099999,37,129.4166666,16624,5,90,26,84,0.00030077,0.005413859,0.001564004,0.005052936,
8533099999,37,-8.95,6778,0,1,6,0,0,0.000147536,0.000885217,0,
72460493076,37,-101.88333,6433,18,139,27,169,0.002798072,0.021607337,0.004197109,0.026270791,
72460499999,37.001,-101.88,3059,11,71,16,74,0.003595946,0.023210199,0.005230467,0.024190912,
17350033308,37.0021,35.425894,16711,0,3,4,30,0,0.000179522,0.000239363,0.001795225,
17350099999,37.0021,35.425894,1822,0,0,0,1,0,0,0,0.000548847,
72056999999,37.011105,-112.531194,1662,3,0,11,25,0.001805054,0,0.006618532,0.015042118,
8554099999,37.014425,-7.965911,18537,0,2,13,18,0,0.000107892,0.0007013,0.000971031,
47108599999,37.0166667,126.05,4294,0,2,7,14,0,0.000465766,0.001630182,0.003260363,
16642199999,37.0166667,25.1333333,7067,0,0,2,1,0,0,0.000283006,0.000141503,
40001099999,37.020625,41.191394,15419,3,15,29,59,0.000194565,0.000972826,0.001880796,0.003826448,
47125099999,37.029997,127.885267,4966,2,14,12,60,0.000402739,0.00281917,0.002416432,0.012082159,
72451699999,37.033,-100.95,10677,88,237,108,366,0.008242016,0.022197246,0.010115201,0.034279292,
69010099999,37.033,126.75,2393,0,8,0,8,0,0.003343084,0,0.003343084,
72232200361,37.033,-85.95,6349,27,68,189,200,0.004252638,0.010710348,0.029768467,0.031501024,
53863099999,37.0333333,111.9166666,18513,0,57,16,156,0,0.003078918,0.000864258,0.008426511,
16464099999,37.05,15.2794444,3322,0,0,58,67,0,0,0.017459362,0.020168573,
72451623020,37.05,-100.96667,6518,12,95,65,205,0.001841056,0.014575023,0.009972384,0.031451365,
72435499999,37.053,-84.616,4761,16,36,100,149,0.003360639,0.007561437,0.021003991,0.031295946,
72435463815,37.05417,-84.61472,6480,22,59,130,167,0.003395062,0.009104938,0.020061728,0.025771605,
74671503816,37.0563,-88.7744,5813,28,26,98,78,0.00481679,0.004472734,0.016858765,0.013418201,
72435003816,37.05635,-88.77425,12732,45,71,317,192,0.003534402,0.0055765,0.024897895,0.015080113,
72026463827,37.06361,-81.79806,2506,6,19,25,36,0.002394254,0.007581804,0.009976057,0.014365523,
72497593809,37.06444,-89.21944,6355,20,44,74,102,0.003147128,0.006923682,0.011644375,0.016050354,
53787099999,37.0666666,112.9833333,18515,1,65,9,163,5.40E-05,0.003510667,0.000486092,0.008803673,
51839099999,37.0666666,82.7166666,8792,1,19,10,63,0.00011374,0.002161056,0.001137398,0.007165605,
40740099999,37.0666666,58.5,10393,0,35,22,94,0,0.003367651,0.002116809,0.009044549,
52707099999,37.067,92.867,8900,2,10,17,73,0.000224719,0.001123596,0.001910112,0.008202247,
A0680000120,37.067,-81.8,2878,11,28,36,43,0.003822099,0.009728978,0.012508687,0.014940931,
16726099999,37.068319,22.025525,12279,0,5,7,10,0,0.000407199,0.000570079,0.000814399,
72401599999,37.074194,-77.957528,3246,13,23,61,36,0.004004929,0.007085644,0.01879236,0.011090573,
74948400395,37.082,-121.597,3633,2,0,2,25,0.000550509,0,0.000550509,0.006881365,
74598013702,37.08278,-76.36028,16707,44,213,151,200,0.002633627,0.012749147,0.009038128,0.01197103,
74598099999,37.083,-76.35,1822,3,28,16,26,0.001646542,0.015367728,0.008781559,0.014270033,
16453099999,37.0833333,14.2166667,17856,0,8,11,18,0,0.000448029,0.000616039,0.001008065,
16734199999,37.0833333,25.3666667,6793,0,0,6,13,0,0,0.000883262,0.001913735,
16454099999,37.0833333,14.2166666,1247,0,0,67,60,0,0,0.053728949,0.048115477,
72329003849,37.08722,-84.07694,4519,26,40,118,128,0.005753485,0.008851516,0.026111972,0.028324851,
72329103849,37.08722,-84.07694,1707,8,12,36,40,0.004686585,0.007029877,0.021089631,0.023432923,
72424303849,37.08958,-84.06881,11776,37,75,255,255,0.003141984,0.006368886,0.021654212,0.021654212,
47122099999,37.090617,127.029594,18546,8,9,25,51,0.00043136,0.00048528,0.001348,0.002749919,
72475499999,37.091,-113.593,6019,0,2,8,15,0,0.000332281,0.001329124,0.002492108,
72451993967,37.0912,-95.57258,6534,30,71,143,195,0.004591368,0.010866238,0.021885522,0.029843893,
16732099999,37.1,25.3666666,17344,0,7,3,21,0,0.000403598,0.00017297,0.001210793,
47612099999,37.1,138.25,17960,8,31,11,42,0.000445434,0.001726058,0.000612472,0.00233853,
47122399999,37.1,128.9,7743,22,55,32,103,0.002841276,0.00710319,0.004132765,0.013302338,
72451999999,37.1,-95.567,3193,10,35,57,91,0.003131851,0.010961478,0.01785155,0.028499843,
72475423186,37.1,-113.6,6181,0,0,8,12,0,0,0.001294289,0.001941433,
17355099999,37.1,36.25,4522,0,0,6,10,0,0,0.001326847,0.002211411,
40904099999,37.1166667,70.5166667,3982,2,20,16,51,0.00050226,0.005022602,0.004018081,0.012807634,
72308693741,37.13216,-76.49399,8719,34,86,193,131,0.00389953,0.009863516,0.022135566,0.015024659,
72308699999,37.133,-76.483,9830,39,79,176,133,0.003967447,0.008036623,0.017904374,0.01353001,
53740099999,37.133,109.65,3440,1,15,1,27,0.000290698,0.004360465,0.000290698,0.007848837,
52797099999,37.133,104.217,3438,0,10,3,26,0,0.002908668,0.0008726,0.007562536,
72308799999,37.133,-76.609,1451,2,6,14,9,0.00137836,0.004135079,0.009648518,0.006202619,
72411699999,37.133,-80.683,1453,2,10,15,45,0.001376462,0.006882312,0.010323469,0.030970406,
8014499999,37.133222,-3.635694,6916,2,5,14,42,0.000289184,0.000722961,0.002024291,0.006072874,
72308793735,37.13333,-76.6,15082,21,113,117,112,0.001392388,0.007492375,0.007757592,0.007426071,
72411613868,37.13333,-80.68333,9169,19,87,72,206,0.0020722,0.009488494,0.007852547,0.022467008,
51828099999,37.1333333,79.9333333,18346,0,31,4,48,0,0.001689742,0.000218031,0.002616374,
17270099999,37.1333333,38.7666666,9263,0,2,2,5,0,0.000215913,0.000215913,0.000539782,
47597099999,37.1333333,140.2166666,11416,0,19,6,48,0,0.001664331,0.000525578,0.004204625,
40605099999,37.1333333,42.7166666,2465,0,1,16,14,0,0.00040568,0.006490872,0.005679513,
72462599999,37.14,-107.76,11365,7,12,133,196,0.000615926,0.001055873,0.011702596,0.01724593,
17290099999,37.140144,27.669717,15213,0,1,30,35,0,6.57E-05,0.001971998,0.002300664,
72462593005,37.1431,-107.76023,6545,4,0,86,92,0.000611154,0,0.013139801,0.014056532,
53738099999,37.15,108.383,7261,2,23,11,64,0.000275444,0.003167608,0.001514943,0.008814213,
72349513987,37.15222,-94.49524,18558,91,196,359,450,0.004903546,0.010561483,0.019344757,0.024248303,
72042600141,37.158,-95.778,4887,17,53,86,130,0.003478617,0.010845099,0.017597708,0.026601187,
72042599999,37.163081,-101.370528,2966,1,44,24,99,0.000337154,0.014834794,0.008091706,0.033378287,
72450213932,37.16493,-97.03496,6540,30,69,126,164,0.004587156,0.010550459,0.019266055,0.025076453,
72450299999,37.167,-97.033,3220,8,28,31,81,0.002484472,0.008695652,0.009627329,0.02515528,
8397099999,37.174917,-5.615944,18143,1,6,68,106,5.51E-05,0.000330706,0.003748002,0.005842474,
72401499999,37.183,-77.5,4783,26,53,118,141,0.005435919,0.011080912,0.024670709,0.029479406,
72401493714,37.18333,-77.5,6486,47,57,190,138,0.007246377,0.008788159,0.029293864,0.021276596,
53798099999,37.1833333,114.3666666,18534,7,93,3,116,0.000377684,0.005017805,0.000161865,0.006258768,
47121099999,37.1833333,128.4666666,10671,2,12,34,60,0.000187424,0.001124543,0.003186206,0.005622716,
72017063851,37.18583,-88.75056,6135,28,57,122,132,0.004563977,0.009290954,0.019885901,0.021515892,
8419099999,37.188731,-3.777356,18532,1,11,20,178,5.40E-05,0.000593568,0.001079214,0.009605008,
52787099999,37.2,102.8666666,18514,10,120,20,147,0.000540132,0.006481582,0.001080264,0.007939937,
17246099999,37.2,33.2166666,3829,3,11,26,29,0.000783494,0.002872813,0.006790285,0.007573779,
72411353881,37.2075,-80.40778,6515,9,38,65,110,0.001381427,0.005832694,0.009976976,0.016884114,
72411399999,37.208,-80.408,4050,4,44,37,117,0.000987654,0.010864198,0.009135802,0.028888889,
17292099999,37.2166666,28.3666666,17812,1,9,26,58,5.61E-05,0.000505277,0.00145969,0.003256232,
99999903091,37.2168,-103.5042,1474,12,30,28,36,0.008141113,0.020352782,0.018995929,0.024423338,
99731599999,37.22,-76.48,5387,13,88,13,42,0.002413217,0.016335623,0.002413217,0.007796547,
72348903935,37.2252,-89.5705,13681,28,74,166,212,0.002046634,0.005408961,0.012133616,0.015495943,
72329003935,37.22545,-89.57855,4874,14,32,62,89,0.002872384,0.006565449,0.012720558,0.018260156,
47557099999,37.227431,140.430678,10290,2,10,2,20,0.000194363,0.000971817,0.000194363,0.001943635,
38947099999,37.2333333,69.0833333,8856,1,22,10,41,0.000112918,0.002484192,0.001129178,0.00462963,
99999993243,37.2381,-120.8825,6802,0,1,10,34,0,0.000147016,0.001470156,0.00499853,
72029703730,37.23917,-76.71611,5957,24,71,45,41,0.004028874,0.011918751,0.007554138,0.006882659,
47120099999,37.239406,127.007053,11663,3,18,13,48,0.000257224,0.001543342,0.001114636,0.004115579,
72440013995,37.23983,-93.38995,18565,59,151,354,298,0.003178023,0.008133585,0.019068139,0.01605171,
60714099999,37.245447,9.791453,18459,0,28,35,189,0,0.001516875,0.001896094,0.010238908,
72402899999,37.25,-76,2483,4,31,13,41,0.001610954,0.012484897,0.005235602,0.016512284,
17273499999,37.25,27.667,2040,0,0,8,5,0,0,0.003921569,0.00245098,
40735099999,37.25,55.1,4597,5,40,13,91,0.001087666,0.008701327,0.002827931,0.019795519,
99770899999,37.25,-76.33,5236,0,38,1,12,0,0.007257448,0.000190985,0.002291826,
99999963849,37.2504,-86.2325,6770,31,70,69,86,0.004579025,0.010339734,0.010192024,0.012703102,
17291099999,37.250611,27.664311,6905,0,0,33,4,0,0,0.004779146,0.00057929,
99999953014,37.2507,-109.9877,1359,0,0,1,0,0,0,0.000735835,0,
99999903061,37.2553,-108.5035,6518,1,2,0,18,0.000153421,0.000306843,0,0.002761583,
72464523070,37.26217,-104.33185,18524,77,220,251,437,0.00415677,0.011876485,0.013549989,0.023591017,
47119099999,37.2666666,126.9833333,18536,2,22,26,45,0.000107898,0.00118688,0.001402676,0.002427708,
47097099999,37.2666666,127.4833333,5438,0,8,6,27,0,0.001471129,0.001103347,0.004965061,
99999953012,37.2667,-109.6074,1382,0,0,5,8,0,0,0.003617945,0.005788712,
72464699999,37.283,-102.617,1682,5,30,15,45,0.002972652,0.01783591,0.008917955,0.026753864,
